TIMESTAMP,aT_avg,RH_avg,SW_avg,WS_avg,WS_std,WS_min,WS_max,Prec_tot,BP_avg
1/1/2015 1:00,1.6,84,1,9.4,3.4,0.5,20.9,0.2,863
1/1/2015 2:00,2,79,1,9.7,4.4,0.2,25.5,0.1,862
1/1/2015 3:00,2.2,74,1,9,4,0.3,21.7,0.3,862
1/1/2015 4:00,1.9,75,1,7.4,4,0.5,21.8,0.5,862
1/1/2015 5:00,2,73,1,6.4,3.5,0.5,20.6,0,861
1/1/2015 6:00,1.3,80,1,6.6,2.9,0.3,16.5,0,861
1/1/2015 7:00,0.7,91,1,5,2.6,0.1,18.1,0,862
1/1/2015 8:00,0.3,89,2,5,2.6,0.1,22.9,0,862
1/1/2015 9:00,-0.4,74,2,9.9,4.7,0.2,25.1,0,863
1/1/2015 10:00,-0.6,67,4,8.8,4.2,0.5,24.5,0,862
1/1/2015 11:00,-0.3,62,6,7.2,2.5,0.7,17.9,0,862
1/1/2015 12:00,-0.7,56,5,12.2,2.8,4.1,22.1,0,861
1/1/2015 13:00,-0.4,53,3,8.7,3.2,0.7,19.9,0,861
1/1/2015 14:00,-0.2,62,2,9.1,1.5,4.4,15.1,0,861
1/1/2015 15:00,-0.3,72,1,8.7,1.4,1.7,13.2,0,860
1/1/2015 16:00,0.2,69,1,7,2,2,12.9,0,860
1/1/2015 17:00,0.7,68,1,9.4,1.3,4.4,14,0,858
1/1/2015 18:00,0.9,64,1,5.8,1.8,0.1,12.3,0,858
1/1/2015 19:00,0.7,63,1,3.4,1.1,0,7.9,0,857
1/1/2015 20:00,-0.4,79,1,3.5,0.9,0.3,7.5,0,856
1/1/2015 21:00,-1.6,87,1,2.6,1.1,0,8.6,0,855
1/1/2015 22:00,-1.7,79,1,3.3,1.9,0,10.3,0,854
1/1/2015 23:00,-2.4,74,2,6.3,1.8,0.2,12.6,0,852
1/2/2015 0:00,-2.6,73,1,5.8,1.9,0.3,13.2,0,851
1/2/2015 1:00,-2.8,70,1,4.5,2.2,0.1,14.6,0,850
1/2/2015 2:00,-3.1,70,1,6.9,2.2,0.2,13.5,0,849
1/2/2015 3:00,-3.5,68,1,7.6,1.8,3.3,13.1,0,848
1/2/2015 4:00,-3.8,64,1,6.3,1.6,2.3,13.7,0,847
1/2/2015 5:00,-3.5,58,1,4.6,1.7,0,11.2,0,847
1/2/2015 6:00,-4.2,67,1,2.6,0.8,0.1,6.7,0,846
1/2/2015 7:00,-5.3,76,1,1.5,0.5,0,4,0,846
1/2/2015 8:00,-5.5,77,2,1.3,0.2,0,2,0,845
1/2/2015 9:00,-5.4,79,2,1.4,0.2,0.4,2.5,0,844
1/2/2015 10:00,-5.3,74,3,1.7,0.3,0,2.6,0,844
1/2/2015 11:00,-5.9,74,5,1.5,0.4,0,2.9,0,843
1/2/2015 12:00,-5.4,70,5,1.4,0.5,0,2.9,0,842
1/2/2015 13:00,-5.3,72,3,1.3,0.5,0,2.7,0,842
1/2/2015 14:00,-6.3,78,2,1.3,0.4,0,2.4,0,842
1/2/2015 15:00,-6.1,74,2,1.4,0.3,0,2.7,0,841
1/2/2015 16:00,-5.3,63,1,1.4,0.3,0.1,2.2,0,841
1/2/2015 17:00,-5.7,71,1,1.4,0.3,0.2,2.6,0,841
1/2/2015 18:00,-6.3,75,1,1.7,0.4,0,3,0,841
1/2/2015 19:00,-5.2,76,2,1.2,0.2,0.2,2.1,0,842
1/2/2015 20:00,-5.2,75,2,0.9,0.4,0,2.5,0,842
1/2/2015 21:00,-5.2,76,1,1.2,0.3,0,2.2,0,843
1/2/2015 22:00,-4.9,57,1,0.9,0.7,0,3.6,0,843
1/2/2015 23:00,-5.4,65,1,0.7,0.4,0,2,0,844
1/3/2015 0:00,-4.7,48,1,2,1.2,0,5.8,0,844
1/3/2015 1:00,-4.2,58,1,6.3,1.2,1,10.6,0,845
1/3/2015 2:00,-3.9,66,1,7.2,1.3,3.4,11.2,0,845
1/3/2015 3:00,-4.1,67,1,8.6,1.5,4.6,14.6,0,846
1/3/2015 4:00,-4.7,64,1,6.8,1.5,1.3,11.6,0,847
1/3/2015 5:00,-5.3,57,1,7.2,1.8,2.9,13.2,0,847
1/3/2015 6:00,-5.7,51,1,9.6,1.4,5.4,15.1,0,848
1/3/2015 7:00,-5.9,59,1,9.2,1.6,5.1,14.6,0,848
1/3/2015 8:00,-5.9,58,2,8,1.4,4,13.1,0,849
1/3/2015 9:00,-6.1,64,2,8.2,1.1,5.5,12.6,0,849
1/3/2015 10:00,-6.2,60,3,9.2,1.2,6.1,13.3,0,850
1/3/2015 11:00,-6.3,51,5,7.4,0.9,5.1,10.7,0,851
1/3/2015 12:00,-6.3,54,5,6.6,1.1,3.9,11,0,851
1/3/2015 13:00,-6.1,60,3,5.5,1.1,1.7,9.4,0,851
1/3/2015 14:00,-5.7,65,2,5.4,1.2,2.4,9.4,0,852
1/3/2015 15:00,-5.5,55,2,5.1,1.2,1.8,9.4,0,853
1/3/2015 16:00,-5.3,51,1,6.3,1.4,2.8,11.8,0,853
1/3/2015 17:00,-5.3,52,1,7.8,1.2,4.3,13.5,0,853
1/3/2015 18:00,-6,58,1,6.3,1,3.4,10.4,0,854
1/3/2015 19:00,-6.5,63,1,8.9,0.8,5.9,12.3,0,854
1/3/2015 20:00,-6.6,62,1,9.1,1.2,5.2,12.6,0,855
1/3/2015 21:00,-6.7,56,2,8.2,1.3,4.5,12.6,0,855
1/3/2015 22:00,-7.3,60,1,8,1.3,4.4,11.6,0,856
1/3/2015 23:00,-7,50,1,6,1.3,2.4,9.9,0,857
1/4/2015 0:00,-7.3,48,1,7.9,1.3,4.5,13.4,0,858
1/4/2015 1:00,-7.7,48,2,8.2,1.3,3.5,12.2,0,859
1/4/2015 2:00,-7.7,52,1,7.9,1.3,4.8,12.1,0,859
1/4/2015 3:00,-7.7,51,1,7.3,1.3,3.1,11.7,0,859
1/4/2015 4:00,-7.8,47,1,7.1,1.2,3.1,10.8,0,860
1/4/2015 5:00,-8.1,54,1,7.5,1.5,3.3,12.5,0,861
1/4/2015 6:00,-8.2,48,1,7.4,1.5,2.3,12,0,862
1/4/2015 7:00,-7.8,42,1,6.4,1.2,2.1,10,0,862
1/4/2015 8:00,-7.3,52,2,6.1,1,1.4,11.1,0,863
1/4/2015 9:00,-8,59,2,2.7,1.1,0,7.4,0,864
1/4/2015 10:00,-9.8,75,3,1.5,0.7,0,5.6,0,865
1/4/2015 11:00,-10.7,83,6,0.9,0.5,0,2.4,0,865
1/4/2015 12:00,-11.8,88,5,0.7,0.4,0,2.3,0,866
1/4/2015 13:00,-13.2,88,3,1.2,0.5,0,3.2,0,867
1/4/2015 14:00,-12.8,88,2,0.9,0.4,0,2.1,0,868
1/4/2015 15:00,-13.6,86,2,0.4,0.2,0,1.8,0,869
1/4/2015 16:00,-13.6,86,1,0.5,0.3,0,1.8,0,869
1/4/2015 17:00,-14.1,85,1,0.6,0.2,0,1.9,0,870
1/4/2015 18:00,-14.5,84,1,0.7,0.4,0,2.1,0,871
1/4/2015 19:00,-14.9,84,1,0.6,0.4,0,1.8,0,871
1/4/2015 20:00,-15.5,83,1,0.5,0.2,0,1.4,0,872
1/4/2015 21:00,-14.9,84,1,0.6,0.2,0,1.2,0,873
1/4/2015 22:00,-15,83,1,0.4,0.2,0,1.1,0,874
1/4/2015 23:00,-15.5,83,1,0.6,0.2,0,1.2,0,874
1/5/2015 0:00,-14.9,84,1,0.9,0.1,0.4,1.3,0,875
1/5/2015 1:00,-14.2,84,1,0.5,0.1,0,1,0,875
1/5/2015 2:00,-14.6,84,1,0.5,0.1,0.1,0.9,0,875
1/5/2015 3:00,-14.4,84,1,0.4,0.1,0,0.9,0,876
1/5/2015 4:00,-14,85,1,0.9,0.3,0,3,0,877
1/5/2015 5:00,-13.7,84,1,0.8,0.1,0,1.4,0,877
1/5/2015 6:00,-14,84,1,0.4,0.2,0,1.3,0,877
1/5/2015 7:00,-15.1,82,1,0.5,0.2,0,1.2,0,878
1/5/2015 8:00,-16.4,81,2,0.8,0.3,0,1.7,0,879
1/5/2015 9:00,-16,81,2,0.9,0.2,0,1.7,0,879
1/5/2015 10:00,-16.2,81,3,1.2,0.3,0.1,2.4,0,880
1/5/2015 11:00,-15.3,82,6,0.5,0.3,0,1.7,0,880
1/5/2015 12:00,-15.9,81,6,0.6,0.3,0,1.7,0,881
1/5/2015 13:00,-16.4,83,4,1.4,0.3,0.4,2.6,0,881
1/5/2015 14:00,-15.7,82,2,0.9,0.3,0,2.7,0,882
1/5/2015 15:00,-15.4,83,2,1,0.3,0,2.2,0,882
1/5/2015 16:00,-15.7,81,1,0.9,0.3,0,2,0,882
1/5/2015 17:00,-16.9,83,1,1.6,0.4,0,3,0,883
1/5/2015 18:00,-15.7,82,1,1.3,0.4,0,2.4,0,883
1/5/2015 19:00,-15.1,84,1,0.7,0.3,0,2.2,0,883
1/5/2015 20:00,-14.5,83,1,0.6,0.3,0,1.6,0,883
1/5/2015 21:00,-14.9,83,1,0.6,0.3,0,1.6,0,884
1/5/2015 22:00,-15.3,82,1,0.5,0.3,0,1.3,0,884
1/5/2015 23:00,-15.4,82,1,0.5,0.2,0,1.4,0,884
1/6/2015 0:00,-15.3,82,2,0.4,0.2,0,1.3,0,884
1/6/2015 1:00,-14.9,83,2,0.7,0.2,0,1.5,0,883
1/6/2015 2:00,-14.9,84,1,0.5,0.3,0,1.8,0,883
1/6/2015 3:00,-15,84,2,1.1,0.3,0,2.6,0,883
1/6/2015 4:00,-15.1,83,1,1,0.5,0,2.5,0,882
1/6/2015 5:00,-14.8,83,1,0.8,0.4,0,2.6,0,881
1/6/2015 6:00,-14.1,84,1,0.9,0.5,0,2.7,0,880
1/6/2015 7:00,-13.4,84,1,0.8,0.4,0,2,0,880
1/6/2015 8:00,-13.5,84,2,0.4,0.3,0,1.5,0,879
1/6/2015 9:00,-13,85,2,1.2,0.4,0,2.3,0,878
1/6/2015 10:00,-12.8,85,3,0.5,0.3,0,1.8,0,878
1/6/2015 11:00,-12.1,86,3,1.1,0.4,0,3.1,0,877
1/6/2015 12:00,-12,86,3,0.8,0.4,0,2.2,0,877
1/6/2015 13:00,-10.6,87,2,1.1,0.4,0,2.3,0,876
1/6/2015 14:00,-9.8,87,2,0.3,0.3,0,1.4,0,875
1/6/2015 15:00,-9.3,89,1,0.4,0.4,0,1.5,0,875
1/6/2015 16:00,-9.5,90,1,0.3,0.3,0,1.1,0,874
1/6/2015 17:00,-10.1,90,1,0.9,0.4,0,2.4,0,873
1/6/2015 18:00,-9.5,90,1,1.2,0.6,0,3.5,0,873
1/6/2015 19:00,-8.4,90,1,0.7,0.4,0,2,0,872
1/6/2015 20:00,-8.2,91,1,1,0.4,0,2.1,0,872
1/6/2015 21:00,-8,90,1,1,0.4,0,2.5,0,871
1/6/2015 22:00,-9.1,91,1,1.1,0.3,0,2.5,0,871
1/6/2015 23:00,-9.1,91,1,1.4,0.5,0,3.3,0,870
1/7/2015 0:00,-9.2,91,1,1.2,0.5,0,2.6,0,869
1/7/2015 1:00,-9.7,89,1,0.4,0.3,0,1.9,0,868
1/7/2015 2:00,-10.4,90,1,0.7,0.3,0,1.7,0,868
1/7/2015 3:00,-9.4,91,1,1.2,0.5,0,3.5,0,867
1/7/2015 4:00,-8.7,92,1,1.9,0.4,0,3.3,0,867
1/7/2015 5:00,-7.9,92,1,1.1,0.4,0,2.6,0,867
1/7/2015 6:00,-5.8,94,1,1.2,0.7,0,4.2,0,866
1/7/2015 7:00,-4.2,94,1,1.2,0.5,0,3.3,0,867
1/7/2015 8:00,-4.5,88,2,2.7,0.8,0,9.3,0,867
1/7/2015 9:00,-0.1,72,2,7.2,1.4,3.7,11.9,0,867
1/7/2015 10:00,0,68,3,4.9,1.5,0.4,10.4,0,867
1/7/2015 11:00,-0.6,69,6,3.6,1.3,0.3,7.7,0,868
1/7/2015 12:00,-1,70,5,5.1,1.4,0.3,11.1,0,868
1/7/2015 13:00,-0.9,64,4,3.8,1.5,0,10,0,868
1/7/2015 14:00,-2.2,74,2,2.2,1,0,8.4,0,868
1/7/2015 15:00,-3.4,76,2,2.8,0.5,0,6.1,0,869
1/7/2015 16:00,-4.3,75,1,2.7,0.6,0.5,4.4,0,869
1/7/2015 17:00,-5.4,81,1,3,0.9,0.5,6.2,0,869
1/7/2015 18:00,-5.6,81,1,3.3,0.6,0.3,5.8,0,869
1/7/2015 19:00,-5.5,77,1,1.7,0.7,0,5.7,0,869
1/7/2015 20:00,-5.5,74,1,1.5,0.4,0.3,3.5,0,869
1/7/2015 21:00,-5.9,72,1,1.8,0.6,0,3.6,0,868
1/7/2015 22:00,-6.2,76,1,0.9,0.5,0,2.2,0,868
1/7/2015 23:00,-5.4,80,1,1.1,0.2,0,2.5,0,868
1/8/2015 0:00,-5.2,91,1,0.7,0.2,0,2.6,0,868
1/8/2015 1:00,-5.1,96,1,0.6,0.3,0,2.2,0,867
1/8/2015 2:00,-4.8,97,1,2.2,0.3,1,3.7,0,866
1/8/2015 3:00,-5.2,96,1,2.1,0.3,0.7,3.8,0,866
1/8/2015 4:00,-5.5,95,1,2.8,0.4,0.9,5.1,0,865
1/8/2015 5:00,-5.4,96,1,4,0.7,1.8,7.6,0,863
1/8/2015 6:00,-5.6,95,1,4.9,0.7,0.4,8,0,862
1/8/2015 7:00,-6,95,1,5.6,0.6,3.9,7.8,0,862
1/8/2015 8:00,-6.7,94,2,4.1,0.4,2.8,6,0,861
1/8/2015 9:00,-6.9,94,2,5.2,0.6,3.5,8.4,0,860
1/8/2015 10:00,-6.6,94,2,4.4,0.5,2.2,7.4,0,859
1/8/2015 11:00,-6.8,94,3,3.3,0.6,0.7,6.2,0,858
1/8/2015 12:00,-7.7,93,4,3.4,0.7,0,8,0,858
1/8/2015 13:00,-8.6,92,3,3.1,0.5,0.6,7.5,0,857
1/8/2015 14:00,-8.8,92,2,0.2,0.2,0,0.9,0,857
1/8/2015 15:00,-9.3,91,2,0.5,0.3,0,1.4,0,857
1/8/2015 16:00,-9.2,91,1,0.8,0.3,0,1.7,0,857
1/8/2015 17:00,-9.3,91,1,0.4,0.3,0,1.4,0,857
1/8/2015 18:00,-8.6,92,1,1.2,0.2,0,2.1,0,857
1/8/2015 19:00,-8.9,92,1,0,0,0,0.5,0,857
1/8/2015 20:00,-8,93,1,0,0,0,0,0,857
1/8/2015 21:00,-6.9,94,1,0,0,0,0,0,857
1/8/2015 22:00,-6.4,94,1,0,0,0,0,0,857
1/8/2015 23:00,-5.9,94,1,0,0,0,0,0,857
1/9/2015 0:00,-7.1,93,1,0,0,0,0,0,857
1/9/2015 1:00,-7.7,93,1,0,0,0,0,0,857
1/9/2015 2:00,-7.1,93,1,0,0,0,0,0,857
1/9/2015 3:00,-6.2,94,1,0,0,0,0,0,856
1/9/2015 4:00,-8.5,92,1,0,0,0,0,0,856
1/9/2015 5:00,-8.6,92,1,0,0,0,0,0,856
1/9/2015 6:00,-8,92,1,0,0,0,0,0,856
1/9/2015 7:00,-8.9,91,1,0,0,0,0,0,856
1/9/2015 8:00,-8.8,91,2,0,0,0,0,0,856
1/9/2015 9:00,-8.8,91,2,0,0,0,0,0,856
1/9/2015 10:00,-8.9,91,2,0,0,0,0,0,856
1/9/2015 11:00,-8.9,91,3,0,0,0,0,0,856
1/9/2015 12:00,-8.9,91,3,0,0,0,0,0,856
1/9/2015 13:00,-9.2,91,2,0,0,0,0,0,856
1/9/2015 14:00,-9.6,90,2,0,0,0,0,0,856
1/9/2015 15:00,-9.7,90,2,0,0,0,0,0,856
1/9/2015 16:00,-10.3,90,1,0,0,0,0,0,856
1/9/2015 17:00,-10.4,90,1,0,0,0,0,0,857
1/9/2015 18:00,-10.4,89,1,0,0,0,0,0,857
1/9/2015 19:00,-10.6,89,1,0,0,0,0,0,857
1/9/2015 20:00,-10.8,89,1,0,0,0,0,0,857
1/9/2015 21:00,-11.4,88,1,0,0,0,0,0,857
1/9/2015 22:00,-11.4,88,1,0,0,0,0,0,857
1/9/2015 23:00,-12.3,87,1,0,0,0,0,0,857
1/10/2015 0:00,-13.5,86,1,0,0,0,0,0,858
1/10/2015 1:00,-14.1,85,1,0,0,0,0,0,858
1/10/2015 2:00,-13.6,86,1,0,0,0,0,0,858
1/10/2015 3:00,-14.2,85,1,0,0,0,0,0,858
1/10/2015 4:00,-14.7,84,1,0,0,0,0,0,858
1/10/2015 5:00,-15.1,84,1,0,0,0,0,0,858
1/10/2015 6:00,-15.2,83,1,0,0,0,0,0,858
1/10/2015 7:00,-14.9,84,1,0,0,0,0,0,858
1/10/2015 8:00,-16.4,82,2,0,0,0,0,0,858
1/10/2015 9:00,-17.2,82,2,0,0,0,0,0,857
1/10/2015 10:00,-16.6,82,2,0,0,0,0,0,857
1/10/2015 11:00,-18.9,80,3,0,0,0,0,0,857
1/10/2015 12:00,-18.8,80,3,0,0,0,0,0,856
1/10/2015 13:00,-19.3,79,2,0,0,0,0,0,856
1/10/2015 14:00,-18.9,80,2,0,0,0,0,0,856
1/10/2015 15:00,-18.9,80,2,0,0,0,0,0,855
1/10/2015 16:00,-18.4,80,1,0,0,0,0,0,855
1/10/2015 17:00,-18.2,80,1,0,0,0,0,0,855
1/10/2015 18:00,-18,81,1,0,0,0,0,0,854
1/10/2015 19:00,-17.8,80,1,0,0,0,0,0,854
1/10/2015 20:00,-19,80,1,0,0,0,0,0,854
1/10/2015 21:00,-19.9,78,1,0,0,0,0,0,854
1/10/2015 22:00,-21.1,79,1,0,0,0,0,0,855
1/10/2015 23:00,-19.3,79,1,0,0,0,0,0,855
1/11/2015 0:00,-19.1,80,1,0,0,0,0,0,855
1/11/2015 1:00,-17.7,81,1,0,0,0,0,0,855
1/11/2015 2:00,-17.1,82,1,0,0,0,0,0,856
1/11/2015 3:00,-17.8,81,1,0,0,0,0,0,856
1/11/2015 4:00,-18.4,79,1,0,0,0,0,0,856
1/11/2015 5:00,-17,81,1,0,0,0,0,0,856
1/11/2015 6:00,-18.1,79,1,0,0,0,0,0,857
1/11/2015 7:00,-17,81,1,0,0,0,0,0,857
1/11/2015 8:00,-19.4,79,2,0,0,0,0,0,857
1/11/2015 9:00,-19.2,79,2,0,0,0,0,0,858
1/11/2015 10:00,-19.9,78,3,0,0,0,0,0,858
1/11/2015 11:00,-20.3,78,4,0,0,0,0,0,858
1/11/2015 12:00,-21.4,77,4,0,0,0,0,0,858
1/11/2015 13:00,-22.2,76,3,0,0,0,0,0,859
1/11/2015 14:00,-22.6,76,2,0,0,0,0,0,859
1/11/2015 15:00,-21.8,77,1,0,0,0,0,0,859
1/11/2015 16:00,-21.5,77,1,0,0,0,0,0,859
1/11/2015 17:00,-21.6,77,1,0,0,0,0,0,860
1/11/2015 18:00,-21.4,77,1,0,0,0,0,0,860
1/11/2015 19:00,-21,77,1,0,0,0,0,0,860
1/11/2015 20:00,-21.9,77,1,0,0,0,0,0,860
1/11/2015 21:00,-21.2,77,1,0,0,0,0,0,860
1/11/2015 22:00,-21.9,77,1,0,0,0,0,0,861
1/11/2015 23:00,-20.5,77,1,0,0,0,0,0,861
1/12/2015 0:00,-21.1,77,1,0,0,0,0,0,861
1/12/2015 1:00,-21.2,76,1,0,0,0,0,0,861
1/12/2015 2:00,-21.2,76,1,0,0,0,0,0,861
1/12/2015 3:00,-21.8,76,1,0,0,0,0,0,861
1/12/2015 4:00,-21.1,78,1,0,0,0,0,0,861
1/12/2015 5:00,-19.8,77,1,0,0,0,0,0,860
1/12/2015 6:00,-21.7,76,1,0,0,0,0,0,860
1/12/2015 7:00,-22.4,77,1,0,0,0,0,0,860
1/12/2015 8:00,-19.8,78,2,0,0,0,0,0,860
1/12/2015 9:00,-19.3,78,2,0,0,0,0,0,860
1/12/2015 10:00,-19.4,78,3,0,0,0,0,0,860
1/12/2015 11:00,-19.7,77,6,0,0,0,0,0,859
1/12/2015 12:00,-20.3,75,5,0,0,0,0,0,859
1/12/2015 13:00,-21.7,75,4,0,0,0,0,0,859
1/12/2015 14:00,-21.6,73,2,0,0,0,0,0,858
1/12/2015 15:00,-22.6,74,2,0,0,0,0,0,857
1/12/2015 16:00,-23.5,72,1,0,0,0,0,0,857
1/12/2015 17:00,-24.1,73,1,0,0,0,0,0,856
1/12/2015 18:00,-24.6,73,1,0,0,0,0,0,855
1/12/2015 19:00,-24.3,73,1,0,0,0,0,0,855
1/12/2015 20:00,-24.1,73,1,0,0,0,0,0,854
1/12/2015 21:00,-23.3,73,1,0,0,0,0,0,854
1/12/2015 22:00,-22.3,75,1,0,0,0,0,0,853
1/12/2015 23:00,-21.4,76,1,0,0,0,0,0,852
1/13/2015 0:00,-21.2,77,1,0,0,0,0,0,852
1/13/2015 1:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/13/2015 2:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/13/2015 3:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/13/2015 4:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/13/2015 5:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/13/2015 6:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/13/2015 7:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/13/2015 8:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/13/2015 9:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/13/2015 10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/13/2015 11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/13/2015 12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/13/2015 13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/13/2015 14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/13/2015 15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/13/2015 16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/13/2015 17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/13/2015 18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/13/2015 19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/13/2015 20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/13/2015 21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/13/2015 22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/13/2015 23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/14/2015 0:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/14/2015 1:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/14/2015 2:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/14/2015 3:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/14/2015 4:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/14/2015 5:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/14/2015 6:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/14/2015 7:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/14/2015 8:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/14/2015 9:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/14/2015 10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/14/2015 11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/14/2015 12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/14/2015 13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/14/2015 14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/14/2015 15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/14/2015 16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/14/2015 17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/14/2015 18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/14/2015 19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/14/2015 20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/14/2015 21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/14/2015 22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/14/2015 23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/15/2015 0:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/15/2015 1:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/15/2015 2:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/15/2015 3:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/15/2015 4:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/15/2015 5:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/15/2015 6:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/15/2015 7:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/15/2015 8:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/15/2015 9:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/15/2015 10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/15/2015 11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/15/2015 12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/15/2015 13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/15/2015 14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/15/2015 15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/15/2015 16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/15/2015 17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/15/2015 18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/15/2015 19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/15/2015 20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/15/2015 21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/15/2015 22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/15/2015 23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/16/2015 0:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/16/2015 1:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/16/2015 2:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/16/2015 3:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/16/2015 4:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/16/2015 5:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/16/2015 6:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1/16/2015 7:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
