2013-01-01 01:00:00,-6.51
2013-01-01 04:00:00,-7.53
2013-01-01 07:00:00,-8.52
2013-01-01 10:00:00,-8.17
2013-01-01 13:00:00,-6.65
2013-01-01 16:00:00,-6.91
2013-01-01 19:00:00,-7.34
2013-01-01 22:00:00,-7.95
2013-01-02 01:00:00,-12.20
2013-01-02 04:00:00,-9.82
2013-01-02 07:00:00,-10.41
2013-01-02 10:00:00,-7.52
2013-01-02 13:00:00,-7.28
2013-01-02 16:00:00,-7.55
2013-01-02 19:00:00,-8.61
2013-01-02 22:00:00,-8.10
2013-01-03 01:00:00,-6.68
2013-01-03 04:00:00,-8.15
2013-01-03 07:00:00,-8.53
2013-01-03 10:00:00,-8.53
2013-01-03 13:00:00,-10.37
2013-01-03 16:00:00,-7.96
2013-01-03 19:00:00,-8.98
2013-01-03 22:00:00,-9.35
2013-01-04 01:00:00,-8.47
2013-01-04 04:00:00,-6.90
2013-01-04 07:00:00,-6.72
2013-01-04 10:00:00,-8.87
2013-01-04 13:00:00,-8.16
2013-01-04 16:00:00,-6.98
2013-01-04 19:00:00,-6.65
2013-01-04 22:00:00,-10.68
2013-01-05 01:00:00,-11.15
2013-01-05 04:00:00,-6.84
2013-01-05 07:00:00,-7.69
2013-01-05 10:00:00,-7.37
2013-01-05 13:00:00,-6.41
2013-01-05 16:00:00,-7.89
2013-01-05 19:00:00,-8.40
2013-01-05 22:00:00,-7.34
2013-01-06 01:00:00,-5.48
2013-01-06 04:00:00,-7.69
2013-01-06 07:00:00,-6.14
2013-01-06 10:00:00,-6.95
2013-01-06 13:00:00,-2.90
2013-01-06 16:00:00,1.23
2013-01-06 19:00:00,0.17
2013-01-06 22:00:00,-0.80
2013-01-07 01:00:00,-1.35
2013-01-07 04:00:00,-2.36
2013-01-07 07:00:00,-1.70
2013-01-07 10:00:00,-4.42
2013-01-07 13:00:00,-8.85
2013-01-07 16:00:00,-5.29
2013-01-07 19:00:00,-5.74
2013-01-07 22:00:00,-5.77
2013-01-08 01:00:00,-9.35
2013-01-08 04:00:00,-8.21
2013-01-08 07:00:00,-7.65
2013-01-08 10:00:00,-2.71
2013-01-08 13:00:00,-2.19
2013-01-08 16:00:00,-3.56
2013-01-08 19:00:00,-6.15
2013-01-08 22:00:00,-5.66
2013-01-09 01:00:00,-7.22
2013-01-09 04:00:00,-6.28
